"ProdottoID";"NomeProdotto";"Categoria";"Prezzo";"QuantitaDisponibile"
682;"Prodotto 582";"Abbigliamento";490.92;51
683;"Prodotto 583";"Abbigliamento";19.76;24
684;"Prodotto 584";"Abbigliamento";165.02;89
685;"Prodotto 585";"Libri";161.35;93
686;"Prodotto 586";"Elettronica";132.78;5
687;"Prodotto 587";"Elettronica";13.44;4
688;"Prodotto 588";"Abbigliamento";387.87;46
689;"Prodotto 589";"Elettronica";213.12;31
690;"Prodotto 590";"Elettronica";314.56;72
691;"Prodotto 591";"Elettronica";478.83;10
692;"Prodotto 592";"Elettronica";228.67;38
693;"Prodotto 593";"Abbigliamento";231.12;61
694;"Prodotto 594";"Libri";93.13;60
695;"Prodotto 595";"Libri";385.01;26
696;"Prodotto 596";"Abbigliamento";109.64;1
697;"Prodotto 597";"Abbigliamento";87.11;5
698;"Prodotto 598";"Libri";92.96;99
699;"Prodotto 599";"Abbigliamento";305.16;32
700;"Prodotto 600";"Abbigliamento";387.97;5
701;"Prodotto 601";"Libri";137.72;53
702;"Prodotto 602";"Elettronica";358.29;41
703;"Prodotto 603";"Libri";319.32;84
704;"Prodotto 604";"Libri";249.33;1
705;"Prodotto 605";"Libri";474.46;30
706;"Prodotto 606";"Libri";237.28;77
707;"Prodotto 607";"Libri";374.81;30
708;"Prodotto 608";"Libri";118.67;27
709;"Prodotto 609";"Abbigliamento";140.5;73
710;"Prodotto 610";"Libri";21.81;35
711;"Prodotto 611";"Libri";253.75;1
712;"Prodotto 612";"Abbigliamento";86.17;13
713;"Prodotto 613";"Abbigliamento";46.91;35
714;"Prodotto 614";"Elettronica";456.2;46
715;"Prodotto 615";"Elettronica";235.57;29
716;"Prodotto 616";"Libri";463.85;84
717;"Prodotto 617";"Abbigliamento";200.57;7
718;"Prodotto 618";"Elettronica";389.96;52
719;"Prodotto 619";"Abbigliamento";289.03;53
720;"Prodotto 620";"Libri";26.53;43
721;"Prodotto 621";"Abbigliamento";165.86;30
722;"Prodotto 622";"Elettronica";126.12;11
723;"Prodotto 623";"Libri";68.75;36
724;"Prodotto 624";"Elettronica";45.03;51
725;"Prodotto 625";"Libri";288.28;78
726;"Prodotto 626";"Elettronica";182.51;24
727;"Prodotto 627";"Elettronica";248.97;2
728;"Prodotto 628";"Elettronica";181.55;1
729;"Prodotto 629";"Libri";183.68;97
730;"Prodotto 630";"Abbigliamento";191.46;41
731;"Prodotto 631";"Elettronica";356.42;8
732;"Prodotto 632";"Libri";460.55;40
733;"Prodotto 633";"Abbigliamento";87.88;22
734;"Prodotto 634";"Libri";382.6;70
735;"Prodotto 635";"Libri";43.71;8
736;"Prodotto 636";"Libri";19.21;38
737;"Prodotto 637";"Libri";318.17;56
738;"Prodotto 638";"Libri";137.9;73
739;"Prodotto 639";"Libri";476.61;90
740;"Prodotto 640";"Libri";159.89;49
741;"Prodotto 641";"Abbigliamento";303.81;15
742;"Prodotto 642";"Abbigliamento";342.72;5
743;"Prodotto 643";"Abbigliamento";485.27;16
744;"Prodotto 644";"Elettronica";256.99;64
745;"Prodotto 645";"Abbigliamento";149.24;63
746;"Prodotto 646";"Abbigliamento";457.14;29
747;"Prodotto 647";"Elettronica";151.2;30
748;"Prodotto 648";"Abbigliamento";313.75;89
749;"Prodotto 649";"Elettronica";177.27;34
750;"Prodotto 650";"Elettronica";140.74;18
751;"Prodotto 651";"Libri";105.92;1
752;"Prodotto 652";"Libri";240.25;3
753;"Prodotto 653";"Libri";266.07;64
754;"Prodotto 654";"Abbigliamento";265.07;29
755;"Prodotto 655";"Elettronica";318.22;95
756;"Prodotto 656";"Abbigliamento";404.94;63
757;"Prodotto 657";"Elettronica";122.51;74
758;"Prodotto 658";"Elettronica";46.38;69
759;"Prodotto 659";"Abbigliamento";457.98;41
760;"Prodotto 660";"Abbigliamento";364.13;6
761;"Prodotto 661";"Libri";476.83;63
762;"Prodotto 662";"Libri";95.0;14
763;"Prodotto 663";"Libri";66.63;9
764;"Prodotto 664";"Abbigliamento";318.17;18
765;"Prodotto 665";"Abbigliamento";47.87;98
766;"Prodotto 666";"Abbigliamento";284.48;37
767;"Prodotto 667";"Abbigliamento";379.73;68
768;"Prodotto 668";"Libri";135.54;64
769;"Prodotto 669";"Libri";463.75;29
770;"Prodotto 670";"Libri";41.3;43
771;"Prodotto 671";"Libri";434.52;2
772;"Prodotto 672";"Abbigliamento";129.28;15
773;"Prodotto 673";"Abbigliamento";294.02;16
774;"Prodotto 674";"Elettronica";95.52;98
775;"Prodotto 675";"Abbigliamento";347.87;15
776;"Prodotto 676";"Elettronica";71.41;5
777;"Prodotto 677";"Abbigliamento";371.59;98
778;"Prodotto 678";"Abbigliamento";327.49;32
779;"Prodotto 679";"Elettronica";471.12;95
780;"Prodotto 680";"Elettronica";17.75;56
781;"Prodotto 681";"Abbigliamento";280.92;10
782;"Prodotto 682";"Abbigliamento";223.94;88
783;"Prodotto 683";"Libri";62.9;85
784;"Prodotto 684";"Libri";255.4;70
785;"Prodotto 685";"Elettronica";291.12;3
786;"Prodotto 686";"Libri";92.76;12
787;"Prodotto 687";"Abbigliamento";290.75;90
788;"Prodotto 688";"Abbigliamento";397.57;94
789;"Prodotto 689";"Libri";43.58;76
790;"Prodotto 690";"Libri";84.26;72
791;"Prodotto 691";"Libri";184.42;40
792;"Prodotto 692";"Abbigliamento";404.08;36
793;"Prodotto 693";"Elettronica";344.06;60
794;"Prodotto 694";"Elettronica";50.25;24
795;"Prodotto 695";"Libri";227.88;46
796;"Prodotto 696";"Libri";477.03;89
797;"Prodotto 697";"Elettronica";428.1;80
798;"Prodotto 698";"Libri";403.54;97
799;"Prodotto 699";"Abbigliamento";483.87;41
800;"Prodotto 700";"Elettronica";239.77;11
801;"Prodotto 701";"Elettronica";272.98;40
802;"Prodotto 702";"Libri";287.15;3
803;"Prodotto 703";"Elettronica";280.85;50
804;"Prodotto 704";"Elettronica";99.6;90
805;"Prodotto 705";"Elettronica";37.12;74
806;"Prodotto 706";"Abbigliamento";322.23;8
807;"Prodotto 707";"Abbigliamento";425.2;52
808;"Prodotto 708";"Elettronica";208.59;72
809;"Prodotto 709";"Abbigliamento";475.81;74
810;"Prodotto 710";"Abbigliamento";144.72;32
811;"Prodotto 711";"Elettronica";85.08;45
812;"Prodotto 712";"Libri";293.94;25
813;"Prodotto 713";"Abbigliamento";224.5;78
814;"Prodotto 714";"Libri";200.77;19
815;"Prodotto 715";"Libri";125.82;87
816;"Prodotto 716";"Libri";146.25;22
817;"Prodotto 717";"Libri";112.52;76
818;"Prodotto 718";"Elettronica";354.14;73
819;"Prodotto 719";"Libri";48.76;82
820;"Prodotto 720";"Abbigliamento";484.8;59
821;"Prodotto 721";"Abbigliamento";401.72;19
822;"Prodotto 722";"Elettronica";402.26;79
823;"Prodotto 723";"Elettronica";64.32;18
824;"Prodotto 724";"Abbigliamento";240.65;96
825;"Prodotto 725";"Abbigliamento";445.02;47
826;"Prodotto 726";"Elettronica";310.69;80
827;"Prodotto 727";"Abbigliamento";440.87;55
828;"Prodotto 728";"Elettronica";40.03;93
829;"Prodotto 729";"Libri";363.48;25
830;"Prodotto 730";"Abbigliamento";220.64;92
831;"Prodotto 731";"Abbigliamento";52.13;57
832;"Prodotto 732";"Elettronica";291.33;9
833;"Prodotto 733";"Elettronica";152.29;1
834;"Prodotto 734";"Elettronica";444.39;26
835;"Prodotto 735";"Libri";359.57;99
836;"Prodotto 736";"Libri";172.68;40
837;"Prodotto 737";"Elettronica";406.93;24
838;"Prodotto 738";"Libri";360.02;80
839;"Prodotto 739";"Abbigliamento";69.68;30
840;"Prodotto 740";"Libri";144.91;72
841;"Prodotto 741";"Abbigliamento";16.77;50
842;"Prodotto 742";"Elettronica";413.92;16
843;"Prodotto 743";"Abbigliamento";178.51;21
844;"Prodotto 744";"Elettronica";377.11;78
845;"Prodotto 745";"Elettronica";143.03;48
846;"Prodotto 746";"Libri";454.63;33
847;"Prodotto 747";"Libri";30.0;24
848;"Prodotto 748";"Abbigliamento";175.35;97
849;"Prodotto 749";"Elettronica";290.4;47
850;"Prodotto 750";"Abbigliamento";306.67;47
851;"Prodotto 751";"Elettronica";360.43;39
852;"Prodotto 752";"Abbigliamento";216.14;76
853;"Prodotto 753";"Libri";221.15;66
854;"Prodotto 754";"Libri";388.19;29
855;"Prodotto 755";"Libri";179.67;90
856;"Prodotto 756";"Libri";253.43;42
857;"Prodotto 757";"Elettronica";139.58;65
858;"Prodotto 758";"Elettronica";61.59;36
859;"Prodotto 759";"Libri";443.59;63
860;"Prodotto 760";"Elettronica";280.5;50
861;"Prodotto 761";"Elettronica";137.2;90
862;"Prodotto 762";"Libri";297.34;99
863;"Prodotto 763";"Abbigliamento";225.95;19
864;"Prodotto 764";"Libri";479.18;41
865;"Prodotto 765";"Abbigliamento";33.18;66
866;"Prodotto 766";"Elettronica";101.17;53
867;"Prodotto 767";"Elettronica";118.92;47
868;"Prodotto 768";"Abbigliamento";171.95;33
869;"Prodotto 769";"Abbigliamento";444.88;25
870;"Prodotto 770";"Abbigliamento";201.93;42
871;"Prodotto 771";"Libri";367.81;86
872;"Prodotto 772";"Libri";107.59;82
873;"Prodotto 773";"Elettronica";426.52;64
874;"Prodotto 774";"Elettronica";107.11;73
875;"Prodotto 775";"Libri";139.15;31
876;"Prodotto 776";"Elettronica";253.18;32
877;"Prodotto 777";"Elettronica";224.59;4
878;"Prodotto 778";"Elettronica";384.35;50
879;"Prodotto 779";"Elettronica";165.36;3
880;"Prodotto 780";"Elettronica";90.04;76
881;"Prodotto 781";"Elettronica";396.56;30
882;"Prodotto 782";"Elettronica";158.7;30
883;"Prodotto 783";"Libri";275.55;91
884;"Prodotto 784";"Libri";33.19;99
885;"Prodotto 785";"Libri";330.53;93
886;"Prodotto 786";"Elettronica";151.29;64
887;"Prodotto 787";"Elettronica";215.75;73
888;"Prodotto 788";"Libri";386.07;11
889;"Prodotto 789";"Abbigliamento";256.21;95
890;"Prodotto 790";"Abbigliamento";45.21;36
891;"Prodotto 791";"Libri";436.0;28
892;"Prodotto 792";"Libri";491.75;97
893;"Prodotto 793";"Elettronica";484.64;78
894;"Prodotto 794";"Abbigliamento";382.28;53
895;"Prodotto 795";"Libri";405.45;56
896;"Prodotto 796";"Libri";88.8;37
897;"Prodotto 797";"Libri";348.74;67
898;"Prodotto 798";"Libri";165.08;39
899;"Prodotto 799";"Elettronica";59.46;8
900;"Prodotto 800";"Abbigliamento";49.09;2
901;"Prodotto 801";"Abbigliamento";226.68;94
902;"Prodotto 802";"Elettronica";268.16;61
903;"Prodotto 803";"Libri";300.57;73
904;"Prodotto 804";"Elettronica";107.18;87
905;"Prodotto 805";"Abbigliamento";334.68;52
906;"Prodotto 806";"Abbigliamento";422.27;85
907;"Prodotto 807";"Elettronica";47.85;23
908;"Prodotto 808";"Abbigliamento";136.33;38
909;"Prodotto 809";"Elettronica";311.91;88
910;"Prodotto 810";"Abbigliamento";61.53;37
911;"Prodotto 811";"Elettronica";45.65;91
912;"Prodotto 812";"Abbigliamento";248.03;28
913;"Prodotto 813";"Elettronica";230.0;79
914;"Prodotto 814";"Abbigliamento";415.71;28
915;"Prodotto 815";"Elettronica";164.95;3
916;"Prodotto 816";"Elettronica";87.78;46
917;"Prodotto 817";"Elettronica";330.23;32
918;"Prodotto 818";"Libri";21.86;2
919;"Prodotto 819";"Abbigliamento";418.17;84
920;"Prodotto 820";"Elettronica";56.87;33
921;"Prodotto 821";"Elettronica";176.4;25
922;"Prodotto 822";"Libri";473.76;79
923;"Prodotto 823";"Abbigliamento";31.38;73
924;"Prodotto 824";"Elettronica";83.0;33
925;"Prodotto 825";"Abbigliamento";338.36;26
926;"Prodotto 826";"Elettronica";20.73;74
927;"Prodotto 827";"Elettronica";484.85;57
928;"Prodotto 828";"Elettronica";215.38;91
929;"Prodotto 829";"Abbigliamento";14.82;31
930;"Prodotto 830";"Abbigliamento";33.58;56
931;"Prodotto 831";"Libri";23.03;87
932;"Prodotto 832";"Libri";259.0;2
933;"Prodotto 833";"Libri";16.43;8
934;"Prodotto 834";"Elettronica";216.21;95
935;"Prodotto 835";"Elettronica";283.37;37
936;"Prodotto 836";"Libri";249.29;69
937;"Prodotto 837";"Libri";138.35;70
938;"Prodotto 838";"Abbigliamento";48.61;57
939;"Prodotto 839";"Elettronica";467.27;26
940;"Prodotto 840";"Elettronica";494.73;78
941;"Prodotto 841";"Elettronica";83.68;76
942;"Prodotto 842";"Abbigliamento";365.31;89
943;"Prodotto 843";"Abbigliamento";51.96;43
944;"Prodotto 844";"Elettronica";164.08;74
945;"Prodotto 845";"Abbigliamento";71.02;19
946;"Prodotto 846";"Abbigliamento";126.99;64
947;"Prodotto 847";"Libri";113.32;78
948;"Prodotto 848";"Libri";478.59;80
949;"Prodotto 849";"Abbigliamento";303.07;88
950;"Prodotto 850";"Elettronica";344.45;86
951;"Prodotto 851";"Libri";161.32;7
952;"Prodotto 852";"Abbigliamento";178.15;62
953;"Prodotto 853";"Libri";309.31;7
954;"Prodotto 854";"Libri";168.25;12
955;"Prodotto 855";"Abbigliamento";267.05;18
956;"Prodotto 856";"Elettronica";170.78;59
957;"Prodotto 857";"Libri";187.73;49
958;"Prodotto 858";"Abbigliamento";207.85;90
959;"Prodotto 859";"Elettronica";148.74;90
960;"Prodotto 860";"Elettronica";285.6;98
961;"Prodotto 861";"Libri";466.56;17
962;"Prodotto 862";"Libri";278.82;97
963;"Prodotto 863";"Elettronica";356.88;100
964;"Prodotto 864";"Abbigliamento";340.18;73
965;"Prodotto 865";"Elettronica";208.52;1
966;"Prodotto 866";"Elettronica";278.7;83
967;"Prodotto 867";"Elettronica";167.41;1
968;"Prodotto 868";"Elettronica";399.97;32
969;"Prodotto 869";"Libri";489.06;52
970;"Prodotto 870";"Libri";348.57;58
971;"Prodotto 871";"Abbigliamento";277.08;59
972;"Prodotto 872";"Elettronica";489.13;18
973;"Prodotto 873";"Elettronica";459.81;66
974;"Prodotto 874";"Libri";349.88;30
975;"Prodotto 875";"Abbigliamento";104.04;57
976;"Prodotto 876";"Libri";323.01;51
977;"Prodotto 877";"Libri";215.86;96
978;"Prodotto 878";"Elettronica";338.18;64
979;"Prodotto 879";"Elettronica";119.76;55
980;"Prodotto 880";"Libri";467.38;14
981;"Prodotto 881";"Elettronica";101.31;40
982;"Prodotto 882";"Abbigliamento";335.17;81
983;"Prodotto 883";"Abbigliamento";184.46;64
984;"Prodotto 884";"Elettronica";45.99;57
985;"Prodotto 885";"Abbigliamento";443.83;17
986;"Prodotto 886";"Elettronica";78.58;33
987;"Prodotto 887";"Abbigliamento";262.48;83
988;"Prodotto 888";"Abbigliamento";147.24;49
989;"Prodotto 889";"Abbigliamento";468.13;79
990;"Prodotto 890";"Abbigliamento";443.86;53
991;"Prodotto 891";"Elettronica";16.72;14
992;"Prodotto 892";"Abbigliamento";52.83;97
993;"Prodotto 893";"Elettronica";26.8;73
994;"Prodotto 894";"Elettronica";135.16;78
995;"Prodotto 895";"Elettronica";357.27;60
996;"Prodotto 896";"Elettronica";104.87;46
997;"Prodotto 897";"Elettronica";345.6;8
998;"Prodotto 898";"Libri";49.99;81
999;"Prodotto 899";"Abbigliamento";446.93;7
1000;"Prodotto 900";"Libri";363.9;75
1001;"Prodotto 901";"Libri";369.71;93
1002;"Prodotto 902";"Elettronica";329.89;5
1003;"Prodotto 903";"Elettronica";64.19;18
1004;"Prodotto 904";"Elettronica";194.1;39
1005;"Prodotto 905";"Libri";66.84;46
1006;"Prodotto 906";"Elettronica";192.15;70
1007;"Prodotto 907";"Elettronica";178.71;36
1008;"Prodotto 908";"Libri";148.06;73
1009;"Prodotto 909";"Libri";48.03;92
1010;"Prodotto 910";"Abbigliamento";376.35;15
1011;"Prodotto 911";"Abbigliamento";161.73;72
1012;"Prodotto 912";"Abbigliamento";150.41;76
1013;"Prodotto 913";"Libri";51.81;27
1014;"Prodotto 914";"Libri";443.52;48
1015;"Prodotto 915";"Elettronica";145.19;7
1016;"Prodotto 916";"Abbigliamento";36.58;14
1017;"Prodotto 917";"Elettronica";300.91;76
1018;"Prodotto 918";"Elettronica";310.04;35
1019;"Prodotto 919";"Elettronica";446.0;67
1020;"Prodotto 920";"Abbigliamento";54.87;31
1021;"Prodotto 921";"Elettronica";338.45;55
1022;"Prodotto 922";"Elettronica";37.65;98
1023;"Prodotto 923";"Abbigliamento";202.32;30
1024;"Prodotto 924";"Abbigliamento";369.48;51
1025;"Prodotto 925";"Abbigliamento";269.26;80
1026;"Prodotto 926";"Abbigliamento";56.1;34
1027;"Prodotto 927";"Libri";244.49;79
1028;"Prodotto 928";"Elettronica";157.54;98
1029;"Prodotto 929";"Abbigliamento";101.12;99
1030;"Prodotto 930";"Elettronica";151.43;67
1031;"Prodotto 931";"Abbigliamento";231.75;42
1032;"Prodotto 932";"Libri";425.02;86
1033;"Prodotto 933";"Abbigliamento";20.78;86
1034;"Prodotto 934";"Libri";356.38;90
1035;"Prodotto 935";"Abbigliamento";147.45;12
1036;"Prodotto 936";"Abbigliamento";149.58;91
1037;"Prodotto 937";"Elettronica";31.49;42
1038;"Prodotto 938";"Abbigliamento";180.88;33
1039;"Prodotto 939";"Elettronica";295.65;50
1040;"Prodotto 940";"Elettronica";369.93;11
1041;"Prodotto 941";"Libri";51.6;84
1042;"Prodotto 942";"Abbigliamento";489.94;75
1043;"Prodotto 943";"Libri";19.76;88
1044;"Prodotto 944";"Abbigliamento";352.59;16
1045;"Prodotto 945";"Libri";109.12;53
1046;"Prodotto 946";"Abbigliamento";82.87;46
1047;"Prodotto 947";"Abbigliamento";168.2;41
1048;"Prodotto 948";"Abbigliamento";52.39;88
1049;"Prodotto 949";"Elettronica";232.87;42
1050;"Prodotto 950";"Abbigliamento";244.45;13
1051;"Prodotto 951";"Abbigliamento";374.89;76
1052;"Prodotto 952";"Elettronica";459.96;45
1053;"Prodotto 953";"Elettronica";214.57;25
1054;"Prodotto 954";"Abbigliamento";189.14;44
1055;"Prodotto 955";"Abbigliamento";357.26;39
1056;"Prodotto 956";"Abbigliamento";384.96;98
1057;"Prodotto 957";"Abbigliamento";92.79;73
1058;"Prodotto 958";"Elettronica";443.83;85
1059;"Prodotto 959";"Abbigliamento";82.81;48
1060;"Prodotto 960";"Libri";229.27;64
1061;"Prodotto 961";"Libri";288.52;40
1062;"Prodotto 962";"Elettronica";52.63;72
1063;"Prodotto 963";"Libri";245.74;19
1064;"Prodotto 964";"Libri";458.2;59
1065;"Prodotto 965";"Abbigliamento";309.36;47
1066;"Prodotto 966";"Abbigliamento";343.41;10
1067;"Prodotto 967";"Abbigliamento";29.98;74
1068;"Prodotto 968";"Libri";462.66;77
1069;"Prodotto 969";"Abbigliamento";304.46;89
1070;"Prodotto 970";"Elettronica";232.9;10
1071;"Prodotto 971";"Elettronica";375.67;99
1072;"Prodotto 972";"Elettronica";360.91;78
1073;"Prodotto 973";"Abbigliamento";52.68;34
1074;"Prodotto 974";"Libri";271.94;7
1075;"Prodotto 975";"Elettronica";136.13;81
1076;"Prodotto 976";"Libri";360.17;51
1077;"Prodotto 977";"Abbigliamento";197.5;3
1078;"Prodotto 978";"Abbigliamento";323.71;71
1079;"Prodotto 979";"Abbigliamento";365.48;43
1080;"Prodotto 980";"Libri";128.86;44
1081;"Prodotto 981";"Libri";162.9;22
1082;"Prodotto 982";"Elettronica";142.68;53
1083;"Prodotto 983";"Libri";417.94;54
1084;"Prodotto 984";"Elettronica";15.17;2
1085;"Prodotto 985";"Elettronica";399.76;8
1086;"Prodotto 986";"Abbigliamento";258.48;64
1087;"Prodotto 987";"Libri";253.12;14
1088;"Prodotto 988";"Libri";308.78;76
1089;"Prodotto 989";"Abbigliamento";34.51;47
1090;"Prodotto 990";"Abbigliamento";304.65;36
1091;"Prodotto 991";"Abbigliamento";171.28;4
1092;"Prodotto 992";"Elettronica";308.96;63
1093;"Prodotto 993";"Abbigliamento";353.07;44
1094;"Prodotto 994";"Elettronica";412.46;15
1095;"Prodotto 995";"Abbigliamento";51.75;33
1096;"Prodotto 996";"Abbigliamento";174.95;22
1097;"Prodotto 997";"Libri";420.3;27
1098;"Prodotto 998";"Libri";38.96;88
1099;"Prodotto 999";"Abbigliamento";81.07;45
1100;"Prodotto 1000";"Libri";477.21;66
1101;"Prodotto 1001";"Libri";229.18;4
1102;"Prodotto 1002";"Abbigliamento";47.18;96
1103;"Prodotto 1003";"Libri";494.98;52
1104;"Prodotto 1004";"Abbigliamento";395.04;17
1105;"Prodotto 1005";"Abbigliamento";67.49;4
1106;"Prodotto 1006";"Libri";307.63;98
1107;"Prodotto 1007";"Elettronica";92.4;36
1108;"Prodotto 1008";"Abbigliamento";261.92;79
1109;"Prodotto 1009";"Abbigliamento";94.49;16
1110;"Prodotto 1010";"Libri";180.46;29
1111;"Prodotto 1011";"Libri";322.79;22
1112;"Prodotto 1012";"Elettronica";248.33;21
1113;"Prodotto 1013";"Abbigliamento";446.8;100
1114;"Prodotto 1014";"Libri";308.14;84
1115;"Prodotto 1015";"Elettronica";121.74;29
1116;"Prodotto 1016";"Elettronica";327.06;51
1117;"Prodotto 1017";"Elettronica";246.49;11
1118;"Prodotto 1018";"Libri";162.64;87
1119;"Prodotto 1019";"Libri";219.98;30
1120;"Prodotto 1020";"Abbigliamento";300.21;19
1121;"Prodotto 1021";"Elettronica";70.27;65
1122;"Prodotto 1022";"Abbigliamento";269.13;67
1123;"Prodotto 1023";"Elettronica";210.59;18
1124;"Prodotto 1024";"Abbigliamento";112.27;42
1125;"Prodotto 1025";"Elettronica";482.94;95
1126;"Prodotto 1026";"Libri";263.35;49
1127;"Prodotto 1027";"Elettronica";200.15;72
1128;"Prodotto 1028";"Elettronica";482.15;21
1129;"Prodotto 1029";"Elettronica";191.83;52
1130;"Prodotto 1030";"Abbigliamento";367.05;91
1131;"Prodotto 1031";"Elettronica";340.81;87
1132;"Prodotto 1032";"Libri";174.3;58
1133;"Prodotto 1033";"Libri";290.67;35
1134;"Prodotto 1034";"Abbigliamento";251.47;37
1135;"Prodotto 1035";"Abbigliamento";74.49;6
1136;"Prodotto 1036";"Libri";237.52;3
1137;"Prodotto 1037";"Elettronica";352.75;98
1138;"Prodotto 1038";"Libri";163.08;78
1139;"Prodotto 1039";"Elettronica";148.29;84
1140;"Prodotto 1040";"Abbigliamento";352.16;37
1141;"Prodotto 1041";"Abbigliamento";486.3;71
1142;"Prodotto 1042";"Elettronica";348.89;55
1143;"Prodotto 1043";"Libri";26.11;87
1144;"Prodotto 1044";"Elettronica";220.51;2
1145;"Prodotto 1045";"Libri";428.28;53
1146;"Prodotto 1046";"Abbigliamento";347.01;48
1147;"Prodotto 1047";"Abbigliamento";20.87;61
1148;"Prodotto 1048";"Abbigliamento";239.53;33
1149;"Prodotto 1049";"Libri";341.37;6
1150;"Prodotto 1050";"Elettronica";336.36;49
1151;"Prodotto 1051";"Elettronica";368.26;10
1152;"Prodotto 1052";"Libri";327.62;24
1153;"Prodotto 1053";"Libri";122.43;6
1154;"Prodotto 1054";"Abbigliamento";256.6;88
1155;"Prodotto 1055";"Abbigliamento";386.08;31
1156;"Prodotto 1056";"Elettronica";69.6;39
1157;"Prodotto 1057";"Abbigliamento";272.16;59
1158;"Prodotto 1058";"Abbigliamento";359.3;64
1159;"Prodotto 1059";"Libri";163.16;16
1160;"Prodotto 1060";"Abbigliamento";118.83;50
1161;"Prodotto 1061";"Abbigliamento";25.88;17
1162;"Prodotto 1062";"Elettronica";223.79;23
1163;"Prodotto 1063";"Libri";274.23;57
1164;"Prodotto 1064";"Elettronica";489.58;30
1165;"Prodotto 1065";"Libri";220.08;55
1166;"Prodotto 1066";"Elettronica";487.9;75
1167;"Prodotto 1067";"Abbigliamento";283.72;2
1168;"Prodotto 1068";"Libri";180.21;47
1169;"Prodotto 1069";"Elettronica";345.24;8
1170;"Prodotto 1070";"Libri";212.1;23
1171;"Prodotto 1071";"Abbigliamento";345.92;33
1172;"Prodotto 1072";"Elettronica";448.61;14
1173;"Prodotto 1073";"Libri";315.66;92
1174;"Prodotto 1074";"Elettronica";159.02;56
1175;"Prodotto 1075";"Libri";240.11;69
1176;"Prodotto 1076";"Elettronica";305.28;31
1177;"Prodotto 1077";"Abbigliamento";469.83;86
1178;"Prodotto 1078";"Abbigliamento";409.94;35
1179;"Prodotto 1079";"Elettronica";336.73;59
1180;"Prodotto 1080";"Libri";121.47;85
1181;"Prodotto 1081";"Abbigliamento";194.05;69
1182;"Prodotto 1082";"Elettronica";361.71;25
1183;"Prodotto 1083";"Abbigliamento";221.76;41
1184;"Prodotto 1084";"Elettronica";36.46;72
