"SpedizioneID";"MetodoSpedizione";"DataSpedizione";"StatusConsegna"
393;"Posta Prioritaria";"2023-11-22 00:00:00";"Consegna Riuscita"
394;"Corriere Express";"2023-06-01 00:00:00";"Consegna Riuscita"
395;"Posta Prioritaria";"2023-09-15 00:00:00";"Consegna Riuscita"
396;"Posta Prioritaria";"2023-12-17 00:00:00";"In Consegna"
397;"Corriere Express";"2023-12-06 00:00:00";"In Consegna"
398;"Corriere Express";"2023-08-29 00:00:00";"In Consegna"
399;"Corriere Express";"2023-10-27 00:00:00";"In Consegna"
400;"Corriere Express";"2023-02-28 00:00:00";"In Consegna"
401;"Posta Prioritaria";"2023-09-06 00:00:00";"In Consegna"
402;"Corriere Express";"2023-07-22 00:00:00";"In Consegna"
403;"Corriere Express";"2023-05-08 00:00:00";"Consegna Riuscita"
404;"Posta Prioritaria";"2023-03-26 00:00:00";"In Consegna"
405;"Posta Prioritaria";"2023-01-22 00:00:00";"Consegna Riuscita"
406;"Corriere Express";"2023-10-03 00:00:00";"In Consegna"
407;"Posta Prioritaria";"2023-02-02 00:00:00";"In Consegna"
408;"Posta Prioritaria";"2023-06-11 00:00:00";"In Consegna"
409;"Posta Prioritaria";"2023-08-14 00:00:00";"In Consegna"
410;"Corriere Express";"2023-06-10 00:00:00";"Consegna Riuscita"
411;"Posta Prioritaria";"2023-03-14 00:00:00";"Consegna Riuscita"
412;"Posta Prioritaria";"2023-10-23 00:00:00";"Consegna Riuscita"
413;"Corriere Express";"2023-04-11 00:00:00";"In Consegna"
414;"Corriere Express";"2023-03-13 00:00:00";"In Consegna"
415;"Posta Prioritaria";"2023-02-19 00:00:00";"Consegna Riuscita"
416;"Corriere Express";"2023-07-29 00:00:00";"In Consegna"
417;"Posta Prioritaria";"2023-10-23 00:00:00";"Consegna Riuscita"
418;"Posta Prioritaria";"2023-07-09 00:00:00";"Consegna Riuscita"
419;"Posta Prioritaria";"2023-05-06 00:00:00";"Consegna Riuscita"
420;"Posta Prioritaria";"2023-06-20 00:00:00";"In Consegna"
421;"Posta Prioritaria";"2023-04-09 00:00:00";"Consegna Riuscita"
422;"Posta Prioritaria";"2023-07-11 00:00:00";"Consegna Riuscita"
423;"Corriere Express";"2023-12-10 00:00:00";"Consegna Riuscita"
424;"Posta Prioritaria";"2023-03-23 00:00:00";"In Consegna"
425;"Posta Prioritaria";"2023-08-29 00:00:00";"In Consegna"
426;"Corriere Express";"2023-05-04 00:00:00";"Consegna Riuscita"
427;"Corriere Express";"2023-01-25 00:00:00";"In Consegna"
428;"Posta Prioritaria";"2023-02-13 00:00:00";"In Consegna"
429;"Corriere Express";"2023-12-26 00:00:00";"Consegna Riuscita"
430;"Corriere Express";"2023-03-11 00:00:00";"In Consegna"
431;"Posta Prioritaria";"2023-07-04 00:00:00";"In Consegna"
432;"Posta Prioritaria";"2023-05-03 00:00:00";"In Consegna"
433;"Posta Prioritaria";"2023-12-25 00:00:00";"In Consegna"
434;"Corriere Express";"2023-05-20 00:00:00";"In Consegna"
435;"Corriere Express";"2023-01-08 00:00:00";"In Consegna"
436;"Corriere Express";"2023-06-26 00:00:00";"In Consegna"
437;"Posta Prioritaria";"2023-07-22 00:00:00";"Consegna Riuscita"
438;"Corriere Express";"2023-05-11 00:00:00";"Consegna Riuscita"
439;"Posta Prioritaria";"2023-04-19 00:00:00";"Consegna Riuscita"
440;"Corriere Express";"2023-10-19 00:00:00";"Consegna Riuscita"
441;"Posta Prioritaria";"2023-11-08 00:00:00";"Consegna Riuscita"
442;"Posta Prioritaria";"2023-04-17 00:00:00";"Consegna Riuscita"
443;"Corriere Express";"2023-09-04 00:00:00";"In Consegna"
444;"Posta Prioritaria";"2023-04-28 00:00:00";"In Consegna"
445;"Posta Prioritaria";"2023-08-14 00:00:00";"Consegna Riuscita"
446;"Corriere Express";"2023-07-27 00:00:00";"In Consegna"
447;"Posta Prioritaria";"2023-03-15 00:00:00";"In Consegna"
448;"Corriere Express";"2023-08-23 00:00:00";"Consegna Riuscita"
449;"Posta Prioritaria";"2023-02-26 00:00:00";"In Consegna"
450;"Corriere Express";"2023-09-25 00:00:00";"In Consegna"
451;"Posta Prioritaria";"2023-01-17 00:00:00";"Consegna Riuscita"
452;"Corriere Express";"2023-03-23 00:00:00";"In Consegna"
453;"Posta Prioritaria";"2023-02-12 00:00:00";"In Consegna"
454;"Corriere Express";"2023-06-19 00:00:00";"Consegna Riuscita"
455;"Corriere Express";"2023-09-27 00:00:00";"In Consegna"
456;"Corriere Express";"2023-10-25 00:00:00";"Consegna Riuscita"
457;"Posta Prioritaria";"2023-10-29 00:00:00";"Consegna Riuscita"
458;"Corriere Express";"2023-10-25 00:00:00";"In Consegna"
459;"Corriere Express";"2023-06-21 00:00:00";"Consegna Riuscita"
460;"Posta Prioritaria";"2023-12-21 00:00:00";"In Consegna"
461;"Posta Prioritaria";"2023-05-28 00:00:00";"In Consegna"
462;"Posta Prioritaria";"2023-11-17 00:00:00";"In Consegna"
463;"Posta Prioritaria";"2023-10-24 00:00:00";"In Consegna"
464;"Posta Prioritaria";"2023-10-16 00:00:00";"Consegna Riuscita"
465;"Posta Prioritaria";"2023-07-26 00:00:00";"Consegna Riuscita"
466;"Posta Prioritaria";"2023-07-06 00:00:00";"In Consegna"
467;"Posta Prioritaria";"2023-11-19 00:00:00";"Consegna Riuscita"
468;"Posta Prioritaria";"2023-08-10 00:00:00";"In Consegna"
469;"Corriere Express";"2023-03-20 00:00:00";"In Consegna"
470;"Corriere Express";"2023-10-22 00:00:00";"Consegna Riuscita"
471;"Posta Prioritaria";"2023-02-12 00:00:00";"In Consegna"
472;"Posta Prioritaria";"2023-08-23 00:00:00";"Consegna Riuscita"
473;"Posta Prioritaria";"2023-08-29 00:00:00";"Consegna Riuscita"
474;"Posta Prioritaria";"2023-01-11 00:00:00";"In Consegna"
475;"Posta Prioritaria";"2023-01-26 00:00:00";"Consegna Riuscita"
476;"Posta Prioritaria";"2023-12-11 00:00:00";"In Consegna"
477;"Posta Prioritaria";"2023-04-29 00:00:00";"Consegna Riuscita"
478;"Posta Prioritaria";"2023-03-01 00:00:00";"Consegna Riuscita"
479;"Corriere Express";"2023-03-13 00:00:00";"In Consegna"
480;"Corriere Express";"2023-10-29 00:00:00";"In Consegna"
481;"Posta Prioritaria";"2023-10-20 00:00:00";"In Consegna"
482;"Corriere Express";"2023-10-26 00:00:00";"Consegna Riuscita"
483;"Posta Prioritaria";"2023-04-10 00:00:00";"In Consegna"
484;"Corriere Express";"2023-03-16 00:00:00";"In Consegna"
485;"Posta Prioritaria";"2023-12-08 00:00:00";"Consegna Riuscita"
486;"Posta Prioritaria";"2023-04-26 00:00:00";"In Consegna"
487;"Posta Prioritaria";"2023-11-24 00:00:00";"Consegna Riuscita"
488;"Posta Prioritaria";"2023-03-15 00:00:00";"In Consegna"
489;"Corriere Express";"2023-01-02 00:00:00";"Consegna Riuscita"
490;"Posta Prioritaria";"2023-01-05 00:00:00";"Consegna Riuscita"
491;"Posta Prioritaria";"2023-09-08 00:00:00";"Consegna Riuscita"
492;"Posta Prioritaria";"2023-12-29 00:00:00";"In Consegna"
493;"Posta Prioritaria";"2023-12-13 00:00:00";"Consegna Riuscita"
494;"Corriere Express";"2023-08-21 00:00:00";"In Consegna"
495;"Posta Prioritaria";"2023-12-16 00:00:00";"In Consegna"
496;"Corriere Express";"2023-08-06 00:00:00";"Consegna Riuscita"
497;"Posta Prioritaria";"2023-03-28 00:00:00";"In Consegna"
498;"Corriere Express";"2023-01-04 00:00:00";"In Consegna"
499;"Corriere Express";"2023-06-22 00:00:00";"Consegna Riuscita"
500;"Posta Prioritaria";"2023-09-18 00:00:00";"In Consegna"
501;"Corriere Express";"2023-06-09 00:00:00";"Consegna Riuscita"
502;"Corriere Express";"2023-12-09 00:00:00";"In Consegna"
503;"Posta Prioritaria";"2023-02-22 00:00:00";"Consegna Riuscita"
504;"Posta Prioritaria";"2023-01-08 00:00:00";"In Consegna"
505;"Corriere Express";"2023-05-24 00:00:00";"Consegna Riuscita"
506;"Posta Prioritaria";"2023-01-31 00:00:00";"Consegna Riuscita"
507;"Corriere Express";"2023-11-06 00:00:00";"In Consegna"
508;"Posta Prioritaria";"2023-07-23 00:00:00";"Consegna Riuscita"
509;"Corriere Express";"2023-08-16 00:00:00";"Consegna Riuscita"
510;"Corriere Express";"2023-01-30 00:00:00";"Consegna Riuscita"
511;"Posta Prioritaria";"2023-10-18 00:00:00";"Consegna Riuscita"
512;"Corriere Express";"2023-06-09 00:00:00";"Consegna Riuscita"
513;"Posta Prioritaria";"2023-09-16 00:00:00";"In Consegna"
514;"Corriere Express";"2023-09-27 00:00:00";"In Consegna"
515;"Corriere Express";"2023-10-21 00:00:00";"Consegna Riuscita"
516;"Corriere Express";"2023-05-01 00:00:00";"Consegna Riuscita"
517;"Corriere Express";"2023-10-15 00:00:00";"In Consegna"
518;"Corriere Express";"2023-11-14 00:00:00";"In Consegna"
519;"Posta Prioritaria";"2023-08-19 00:00:00";"In Consegna"
520;"Posta Prioritaria";"2023-11-02 00:00:00";"Consegna Riuscita"
521;"Corriere Express";"2023-02-07 00:00:00";"Consegna Riuscita"
522;"Corriere Express";"2023-07-11 00:00:00";"Consegna Riuscita"
523;"Corriere Express";"2023-03-30 00:00:00";"In Consegna"
524;"Corriere Express";"2023-01-20 00:00:00";"Consegna Riuscita"
525;"Corriere Express";"2023-09-02 00:00:00";"In Consegna"
526;"Corriere Express";"2023-03-22 00:00:00";"Consegna Riuscita"
527;"Posta Prioritaria";"2023-04-27 00:00:00";"In Consegna"
528;"Corriere Express";"2023-11-03 00:00:00";"Consegna Riuscita"
529;"Posta Prioritaria";"2023-10-21 00:00:00";"Consegna Riuscita"
530;"Corriere Express";"2023-04-06 00:00:00";"In Consegna"
531;"Posta Prioritaria";"2023-02-03 00:00:00";"Consegna Riuscita"
532;"Posta Prioritaria";"2023-05-01 00:00:00";"In Consegna"
533;"Corriere Express";"2023-01-10 00:00:00";"Consegna Riuscita"
534;"Posta Prioritaria";"2023-11-14 00:00:00";"Consegna Riuscita"
535;"Corriere Express";"2023-08-12 00:00:00";"Consegna Riuscita"
536;"Corriere Express";"2023-03-07 00:00:00";"Consegna Riuscita"
537;"Posta Prioritaria";"2023-04-24 00:00:00";"In Consegna"
538;"Posta Prioritaria";"2023-08-17 00:00:00";"In Consegna"
539;"Corriere Express";"2023-01-21 00:00:00";"In Consegna"
540;"Corriere Express";"2023-01-11 00:00:00";"Consegna Riuscita"
541;"Corriere Express";"2023-09-27 00:00:00";"In Consegna"
542;"Corriere Express";"2023-05-23 00:00:00";"Consegna Riuscita"
543;"Corriere Express";"2023-07-16 00:00:00";"Consegna Riuscita"
544;"Corriere Express";"2023-04-15 00:00:00";"Consegna Riuscita"
545;"Posta Prioritaria";"2023-04-05 00:00:00";"Consegna Riuscita"
546;"Posta Prioritaria";"2023-08-07 00:00:00";"In Consegna"
547;"Posta Prioritaria";"2023-12-11 00:00:00";"In Consegna"
548;"Corriere Express";"2023-09-10 00:00:00";"Consegna Riuscita"
549;"Corriere Express";"2023-09-04 00:00:00";"In Consegna"
550;"Corriere Express";"2023-03-18 00:00:00";"Consegna Riuscita"
551;"Posta Prioritaria";"2023-01-21 00:00:00";"Consegna Riuscita"
552;"Corriere Express";"2023-09-16 00:00:00";"In Consegna"
553;"Posta Prioritaria";"2023-11-07 00:00:00";"Consegna Riuscita"
554;"Posta Prioritaria";"2023-06-14 00:00:00";"Consegna Riuscita"
555;"Posta Prioritaria";"2023-11-13 00:00:00";"Consegna Riuscita"
556;"Corriere Express";"2023-12-21 00:00:00";"In Consegna"
557;"Posta Prioritaria";"2023-04-21 00:00:00";"In Consegna"
558;"Corriere Express";"2023-02-16 00:00:00";"Consegna Riuscita"
559;"Posta Prioritaria";"2023-09-26 00:00:00";"Consegna Riuscita"
560;"Posta Prioritaria";"2023-08-02 00:00:00";"Consegna Riuscita"
561;"Posta Prioritaria";"2023-06-18 00:00:00";"Consegna Riuscita"
562;"Posta Prioritaria";"2023-01-13 00:00:00";"Consegna Riuscita"
563;"Posta Prioritaria";"2023-02-03 00:00:00";"In Consegna"
564;"Corriere Express";"2023-03-30 00:00:00";"In Consegna"
565;"Posta Prioritaria";"2023-06-19 00:00:00";"Consegna Riuscita"
566;"Posta Prioritaria";"2023-07-01 00:00:00";"Consegna Riuscita"
567;"Corriere Express";"2023-08-12 00:00:00";"Consegna Riuscita"
568;"Posta Prioritaria";"2023-09-30 00:00:00";"Consegna Riuscita"
569;"Posta Prioritaria";"2023-11-11 00:00:00";"In Consegna"
570;"Corriere Express";"2023-02-05 00:00:00";"In Consegna"
571;"Corriere Express";"2023-02-02 00:00:00";"In Consegna"
572;"Corriere Express";"2023-06-03 00:00:00";"In Consegna"
573;"Posta Prioritaria";"2023-11-19 00:00:00";"Consegna Riuscita"
574;"Posta Prioritaria";"2023-07-16 00:00:00";"In Consegna"
575;"Posta Prioritaria";"2023-05-21 00:00:00";"Consegna Riuscita"
576;"Posta Prioritaria";"2023-03-01 00:00:00";"Consegna Riuscita"
577;"Posta Prioritaria";"2023-01-13 00:00:00";"Consegna Riuscita"
578;"Corriere Express";"2023-06-24 00:00:00";"In Consegna"
579;"Corriere Express";"2023-08-13 00:00:00";"In Consegna"
580;"Corriere Express";"2023-02-18 00:00:00";"In Consegna"
581;"Posta Prioritaria";"2023-12-28 00:00:00";"In Consegna"
582;"Posta Prioritaria";"2023-12-29 00:00:00";"Consegna Riuscita"
583;"Posta Prioritaria";"2023-01-26 00:00:00";"Consegna Riuscita"
584;"Posta Prioritaria";"2023-11-16 00:00:00";"In Consegna"
585;"Corriere Express";"2023-04-26 00:00:00";"Consegna Riuscita"
586;"Corriere Express";"2023-06-28 00:00:00";"In Consegna"
587;"Posta Prioritaria";"2023-08-02 00:00:00";"In Consegna"
588;"Posta Prioritaria";"2023-04-14 00:00:00";"Consegna Riuscita"
589;"Corriere Express";"2023-02-04 00:00:00";"Consegna Riuscita"
590;"Posta Prioritaria";"2023-04-15 00:00:00";"Consegna Riuscita"
591;"Posta Prioritaria";"2023-12-05 00:00:00";"Consegna Riuscita"
592;"Posta Prioritaria";"2023-04-24 00:00:00";"Consegna Riuscita"
593;"Posta Prioritaria";"2023-03-15 00:00:00";"In Consegna"
594;"Corriere Express";"2023-01-31 00:00:00";"Consegna Riuscita"
595;"Posta Prioritaria";"2023-11-02 00:00:00";"Consegna Riuscita"
596;"Posta Prioritaria";"2023-05-23 00:00:00";"Consegna Riuscita"
597;"Posta Prioritaria";"2023-04-14 00:00:00";"Consegna Riuscita"
598;"Posta Prioritaria";"2023-01-26 00:00:00";"In Consegna"
599;"Corriere Express";"2023-07-15 00:00:00";"Consegna Riuscita"
600;"Corriere Express";"2023-01-19 00:00:00";"Consegna Riuscita"
601;"Posta Prioritaria";"2023-09-22 00:00:00";"Consegna Riuscita"
602;"Corriere Express";"2023-01-19 00:00:00";"In Consegna"
603;"Posta Prioritaria";"2023-05-02 00:00:00";"Consegna Riuscita"
604;"Posta Prioritaria";"2023-04-25 00:00:00";"Consegna Riuscita"
605;"Corriere Express";"2023-07-19 00:00:00";"In Consegna"
606;"Posta Prioritaria";"2023-10-22 00:00:00";"Consegna Riuscita"
607;"Corriere Express";"2023-11-04 00:00:00";"In Consegna"
608;"Corriere Express";"2023-10-02 00:00:00";"In Consegna"
609;"Corriere Express";"2023-05-23 00:00:00";"In Consegna"
610;"Corriere Express";"2023-11-15 00:00:00";"In Consegna"
611;"Corriere Express";"2023-12-10 00:00:00";"Consegna Riuscita"
612;"Posta Prioritaria";"2023-05-05 00:00:00";"In Consegna"
613;"Corriere Express";"2023-11-01 00:00:00";"Consegna Riuscita"
614;"Posta Prioritaria";"2023-11-29 00:00:00";"Consegna Riuscita"
615;"Corriere Express";"2023-03-12 00:00:00";"Consegna Riuscita"
616;"Corriere Express";"2023-08-01 00:00:00";"In Consegna"
617;"Corriere Express";"2023-02-11 00:00:00";"In Consegna"
618;"Corriere Express";"2023-12-19 00:00:00";"Consegna Riuscita"
619;"Posta Prioritaria";"2023-07-15 00:00:00";"Consegna Riuscita"
620;"Corriere Express";"2023-11-13 00:00:00";"Consegna Riuscita"
621;"Posta Prioritaria";"2023-04-12 00:00:00";"In Consegna"
622;"Corriere Express";"2023-07-23 00:00:00";"In Consegna"
623;"Posta Prioritaria";"2023-06-14 00:00:00";"In Consegna"
624;"Corriere Express";"2023-12-24 00:00:00";"Consegna Riuscita"
625;"Corriere Express";"2023-02-11 00:00:00";"Consegna Riuscita"
626;"Corriere Express";"2023-10-24 00:00:00";"In Consegna"
627;"Corriere Express";"2023-08-01 00:00:00";"In Consegna"
628;"Posta Prioritaria";"2023-05-19 00:00:00";"In Consegna"
629;"Corriere Express";"2023-12-05 00:00:00";"In Consegna"
630;"Corriere Express";"2023-05-03 00:00:00";"In Consegna"
631;"Corriere Express";"2023-11-09 00:00:00";"In Consegna"
632;"Corriere Express";"2023-09-08 00:00:00";"Consegna Riuscita"
633;"Posta Prioritaria";"2023-10-17 00:00:00";"Consegna Riuscita"
634;"Corriere Express";"2023-03-29 00:00:00";"In Consegna"
635;"Corriere Express";"2023-06-28 00:00:00";"Consegna Riuscita"
636;"Corriere Express";"2023-03-31 00:00:00";"Consegna Riuscita"
637;"Posta Prioritaria";"2023-07-30 00:00:00";"In Consegna"
638;"Posta Prioritaria";"2023-04-15 00:00:00";"Consegna Riuscita"
639;"Corriere Express";"2023-04-28 00:00:00";"Consegna Riuscita"
640;"Corriere Express";"2023-10-23 00:00:00";"Consegna Riuscita"
641;"Corriere Express";"2023-08-26 00:00:00";"Consegna Riuscita"
642;"Corriere Express";"2023-11-08 00:00:00";"Consegna Riuscita"
643;"Posta Prioritaria";"2023-09-15 00:00:00";"In Consegna"
644;"Corriere Express";"2023-08-21 00:00:00";"Consegna Riuscita"
645;"Posta Prioritaria";"2023-05-15 00:00:00";"In Consegna"
646;"Corriere Express";"2023-02-17 00:00:00";"Consegna Riuscita"
647;"Posta Prioritaria";"2023-03-17 00:00:00";"In Consegna"
648;"Posta Prioritaria";"2023-10-07 00:00:00";"Consegna Riuscita"
649;"Posta Prioritaria";"2023-08-15 00:00:00";"Consegna Riuscita"
650;"Corriere Express";"2023-02-07 00:00:00";"In Consegna"
651;"Corriere Express";"2023-07-27 00:00:00";"Consegna Riuscita"
652;"Posta Prioritaria";"2023-01-07 00:00:00";"Consegna Riuscita"
653;"Posta Prioritaria";"2023-08-14 00:00:00";"Consegna Riuscita"
654;"Posta Prioritaria";"2023-06-08 00:00:00";"In Consegna"
655;"Posta Prioritaria";"2023-05-23 00:00:00";"In Consegna"
656;"Corriere Express";"2023-02-24 00:00:00";"Consegna Riuscita"
657;"Corriere Express";"2023-02-11 00:00:00";"In Consegna"
658;"Posta Prioritaria";"2023-04-28 00:00:00";"In Consegna"
659;"Corriere Express";"2023-06-02 00:00:00";"In Consegna"
660;"Posta Prioritaria";"2023-12-20 00:00:00";"In Consegna"
661;"Corriere Express";"2023-01-18 00:00:00";"In Consegna"
662;"Posta Prioritaria";"2023-10-06 00:00:00";"In Consegna"
663;"Posta Prioritaria";"2023-05-17 00:00:00";"Consegna Riuscita"
664;"Corriere Express";"2023-12-20 00:00:00";"In Consegna"
665;"Corriere Express";"2023-08-20 00:00:00";"In Consegna"
666;"Corriere Express";"2023-09-11 00:00:00";"In Consegna"
667;"Posta Prioritaria";"2023-02-18 00:00:00";"In Consegna"
668;"Posta Prioritaria";"2023-12-12 00:00:00";"In Consegna"
669;"Posta Prioritaria";"2023-10-24 00:00:00";"In Consegna"
670;"Corriere Express";"2023-07-11 00:00:00";"In Consegna"
671;"Corriere Express";"2023-10-06 00:00:00";"Consegna Riuscita"
672;"Corriere Express";"2023-02-03 00:00:00";"In Consegna"
673;"Corriere Express";"2023-01-11 00:00:00";"Consegna Riuscita"
674;"Corriere Express";"2023-09-14 00:00:00";"Consegna Riuscita"
675;"Posta Prioritaria";"2023-07-25 00:00:00";"In Consegna"
676;"Posta Prioritaria";"2023-11-08 00:00:00";"Consegna Riuscita"
677;"Corriere Express";"2023-09-18 00:00:00";"In Consegna"
678;"Corriere Express";"2023-01-16 00:00:00";"Consegna Riuscita"
679;"Corriere Express";"2023-10-21 00:00:00";"In Consegna"
680;"Corriere Express";"2023-12-13 00:00:00";"In Consegna"
681;"Corriere Express";"2023-02-23 00:00:00";"In Consegna"
682;"Corriere Express";"2023-03-16 00:00:00";"Consegna Riuscita"
683;"Corriere Express";"2023-03-08 00:00:00";"In Consegna"
684;"Corriere Express";"2023-09-13 00:00:00";"Consegna Riuscita"
685;"Posta Prioritaria";"2023-01-03 00:00:00";"Consegna Riuscita"
686;"Posta Prioritaria";"2023-11-10 00:00:00";"In Consegna"
687;"Corriere Express";"2023-03-07 00:00:00";"Consegna Riuscita"
688;"Corriere Express";"2023-09-19 00:00:00";"In Consegna"
689;"Posta Prioritaria";"2023-08-02 00:00:00";"Consegna Riuscita"
690;"Corriere Express";"2023-06-23 00:00:00";"In Consegna"
691;"Corriere Express";"2023-11-14 00:00:00";"In Consegna"
692;"Posta Prioritaria";"2023-04-01 00:00:00";"In Consegna"
693;"Corriere Express";"2023-07-24 00:00:00";"Consegna Riuscita"
694;"Corriere Express";"2023-03-19 00:00:00";"In Consegna"
695;"Corriere Express";"2023-01-04 00:00:00";"Consegna Riuscita"
696;"Corriere Express";"2023-01-28 00:00:00";"Consegna Riuscita"
697;"Corriere Express";"2023-03-21 00:00:00";"Consegna Riuscita"
698;"Corriere Express";"2023-05-30 00:00:00";"Consegna Riuscita"
699;"Corriere Express";"2023-04-16 00:00:00";"In Consegna"
700;"Posta Prioritaria";"2023-03-19 00:00:00";"In Consegna"
701;"Corriere Express";"2023-12-22 00:00:00";"In Consegna"
702;"Corriere Express";"2023-09-07 00:00:00";"In Consegna"
703;"Corriere Express";"2023-11-16 00:00:00";"In Consegna"
704;"Posta Prioritaria";"2023-07-14 00:00:00";"In Consegna"
705;"Corriere Express";"2023-03-14 00:00:00";"Consegna Riuscita"
706;"Posta Prioritaria";"2023-03-05 00:00:00";"In Consegna"
707;"Posta Prioritaria";"2023-09-28 00:00:00";"Consegna Riuscita"
708;"Corriere Express";"2023-06-03 00:00:00";"In Consegna"
709;"Corriere Express";"2023-02-27 00:00:00";"In Consegna"
710;"Corriere Express";"2023-02-18 00:00:00";"Consegna Riuscita"
711;"Corriere Express";"2023-09-20 00:00:00";"In Consegna"
712;"Corriere Express";"2023-04-20 00:00:00";"Consegna Riuscita"
713;"Posta Prioritaria";"2023-10-13 00:00:00";"Consegna Riuscita"
714;"Corriere Express";"2023-04-18 00:00:00";"Consegna Riuscita"
715;"Corriere Express";"2023-07-31 00:00:00";"Consegna Riuscita"
716;"Posta Prioritaria";"2023-06-01 00:00:00";"Consegna Riuscita"
717;"Posta Prioritaria";"2023-10-09 00:00:00";"In Consegna"
718;"Corriere Express";"2023-11-18 00:00:00";"In Consegna"
719;"Posta Prioritaria";"2023-12-16 00:00:00";"In Consegna"
720;"Posta Prioritaria";"2023-02-06 00:00:00";"Consegna Riuscita"
721;"Posta Prioritaria";"2023-04-12 00:00:00";"In Consegna"
